,unit_id,structure,is_qc_pass,spike_times
10,759434_2025-02-04_B-77,CP,True,"[  20.90791454   22.4201089    23.19433935   27.1134914    30.11211354
   34.28806463   37.42218628   40.45367497   40.89207333   42.03786906
   45.83188824   46.28435322   46.45985256   51.41536741   53.16232756
   53.491593     55.09852034   57.31201208   57.80341025   57.94827638
   58.65177375   58.66850702   58.98267252   59.70776981   62.46455953
   64.11508671   64.82278407   65.73851399   66.23737879   66.8158433
   67.16487533   69.57589967   70.66059563   71.633892     74.80898015
   78.50073305   80.11879368   84.54931049   85.60547321   85.83530569
   87.29270025   88.73756153   94.33694064   98.64799123   98.83389054
   99.17755592   99.29832214   99.70735394  101.34061452  102.70414277
  103.42924006  108.40892149  109.84781612  110.21301476  110.98767853
  112.99540438  113.68656847  114.91449722  121.15087396  123.07483345
  123.79016411  124.63706095  130.88773764  133.40216159  134.70175674
  139.97680373  142.90309282  143.47162403  145.19231761  145.95354811
  146.27444691  149.74866728  150.00183301  155.53994568  158.30913535
  160.012329    160.33102781  163.45911614  168.45013086  169.79372585
  171.15198745  171.85328483  173.05511368  173.0771136   173.81487751
  176.60983376  180.09422076  180.33891985  186.02199865  187.35546034
  189.44718587  191.6638776   191.73317734  194.09076855  194.16463494
  197.24579011  202.74323627  205.77315831  205.95542429  206.0520906
  206.93522064  210.72657316  212.737399    214.17709362  219.22024148
  219.48580716  223.47295895  223.63769167  226.28261514  229.66936917
  229.69033576  230.89363127  235.21411515  235.23558174  238.25263715
  242.11182276  242.15138928  242.94665298  243.66678362  248.36653276
  248.5002656   248.63399843  258.43469521  262.32614736  266.174133
  268.4891577   268.86032298  271.63887929  272.87657467  279.43678353
  284.21283238  284.49589799  287.41085379  287.66728616  289.08111422
  289.57821237  290.95997388  293.67429709  294.69255996  295.02239206
  295.50689025  296.31145392  297.11695092  299.65540811  300.88940351
  301.14620255  301.67890057  301.70270048  302.00726601  310.35233488
  313.09659131  314.41811971  314.57435246  318.87266976  324.21034985
  324.65824818  328.89923236  330.32352705  331.57575571  331.77702163
  333.95134685  334.76584381  336.91223581  339.02422793  344.31827485
  345.88743566  355.98313134  362.26147458  362.55184017  363.33063726
  365.20986359  370.2988446   371.22654114  378.28121483  378.79904623
  379.5138769   382.00593427  387.75464616  388.26524425  391.89779737
  393.33552534  396.90897868  400.16569986  403.28192157  408.78320105
  414.24261402  416.46640573  422.07705147  430.12092146  431.50831629
  432.13594728  432.41394624  434.12540652  434.1403398   440.02478452
  440.76964841  445.9083959   451.7459408   454.59573017  459.77681084
  459.93181026  460.03480988  466.58978543  468.62771116  470.87506944
  471.63546661  481.32359713  481.77706211  484.45371879  489.23433429
  499.93469438  501.79568744  506.38477032  507.88949804  508.19189691
  508.97129401  512.0559825   512.27954833  512.97494574  532.11160769
  533.65683526  538.71921638  544.30212888  545.3349917   545.8266232
  551.69343465  567.32224302  567.6040753   572.49862371  574.41078324
  585.19344302  587.24660203  588.05023236  592.02271755  601.06595048
  604.44943786  605.93086567  614.90459886  628.46051496  640.7923023
  643.73649131  645.68718404  648.39740726  650.36893324  654.85518317
  655.73624655  658.8246017   661.35602559  661.75169078  661.79042397
  668.55389874  674.37087704  680.2614884   681.09321864  684.76040496
  688.03782606  690.8599822   693.77580466  699.48428337  723.50812709
  728.62820799  737.14624288  740.59173003  758.32289723  758.59279622
  771.01768321  783.39827036  792.40883675  793.10746748  800.02134169
  809.63900581  830.93532637  838.7659305   841.57322003  850.62038628
  852.15128057  852.31481329  852.71321181  853.34720944  855.62410095
  863.02447334  865.89459597  865.9665957   869.65661527  870.55544525
  870.75164452  870.75824449  870.87907738  870.95667709  882.32376802
  885.64025565  888.53267819  908.10023854  918.03403482  926.49636992
  926.741269    942.14417822  968.02318168  968.08694811  968.66921261
  977.39581339  978.09584411  995.73047833 1003.52978257 1005.43084215
 1012.24001675 1022.63967796 1052.22040095 1052.35486712 1056.69425093
 1056.764484   1074.25791875 1080.9546271  1090.8306236  1092.59245036
 1099.25869216 1108.34425827 1118.11265517 1155.48378243 1182.43121525
 1226.20645196 1234.39828807 1239.61170196 1240.13893333 1243.75878649
 1246.92594134 1256.99510378 1263.78831178 1265.52387197 1284.91406631
 1288.20048738 1294.00546573 1295.04659518 1301.94880277 1309.78540687
 1318.36010822 1338.42883336 1368.63375402 1374.71053136 1383.72639773
 1410.27899868 1438.7266259  1439.04489138 1440.71465182 1444.93170276
 1445.96743223 1451.29627902 1469.18417896 1493.46818838 1511.28032193
 1534.14333665 1535.71976411 1538.875519   1540.43937983 1549.98661089
 1550.84680768 1552.39056859 1581.51229329 1582.38245671 1593.87548051
 1632.29997052 1699.89331838 1723.43199725 1723.56959674 1723.63746315
 1724.19402774 1724.4983266  1767.47539963 1813.26126217 1836.82837427
 1839.22879865 1853.64307821 1853.99934355 1903.90492406 1904.80108739
 1905.16888601 1905.34958534 1909.39547025 1937.83186418 1947.29572888
 1955.92803001 1959.51054998 1969.15788066 2016.12727213 2017.32716765
 2017.65889975 2019.41575986 2020.34718972 2034.31127096 2042.60920668
 2049.6793803  2060.30394067 2060.78613888 2068.17874463 2068.2061112
 2084.39415081 2090.04746306 2117.23372832 2146.07885406 2146.12885387
 2167.87513942 2175.3782781  2181.2579895  2187.0766678  2228.6827126
 2251.72579331 2252.5165237  2253.65488612 2291.48217835 2300.11274616
 2307.2060197  2309.33287843 2314.17632703 2316.83428378 2327.02671243
 2334.65095066 2346.17747433 2346.36187364 2355.74083866 2379.6516828
 2398.59394548 2399.62497496 2407.00131412 2413.5112565  2494.54295424
 2495.44228422 2506.27397715 2523.83761164 2534.6511713  2545.95899579
 2548.07162124 2553.59760063 2596.48664065 2608.83266126 2609.1159602
 2623.83503863 2642.77770131 2644.02029667 2650.97430407 2652.61633127
 2675.20188036 2677.88660368 2687.49243452 2760.51999545 2767.83573483
 2768.09200054 2768.35959954 2774.66200936 2787.47049492 2787.58366116
 2787.66922751 2793.26057332 2842.61708921 2847.55693745 2858.64759609
 2881.11124563 2888.73418386 2901.96973449 2901.99093441 2934.99347797
 2941.85001906 2944.86434115 2962.73794115 2969.64538205 2969.83211469
 2977.14095409 2993.47289317 3008.69136974 3011.72059177 3033.23424486
 3060.31974382 3076.28408427 3082.71072697 3099.55436414 3103.36691659
 3131.35797884 3133.83313628 3134.27093464 3136.84042506 3148.65401433
 3168.16674154 3193.51578032 3206.66779793 3270.18012768 3283.60274428
 3293.92613911 3320.97960486 3321.15980419 3326.91591605 3336.31808098
 3341.50762829 3345.72751255 3346.29394377 3347.69587187 3373.50670893
 3374.44737209 3378.135125   3381.93371083 3394.50303061 3402.98079899
 3438.38470026 3447.57349932 3518.55753454 3554.57970017 3560.45921157
 3583.64875841 3583.72789145 3591.56192889 3591.8996943  3592.72852454
 3592.73712451 3602.60025438 3646.4826907  3658.54141238 3665.64978587
 3671.01549918 3734.7191949  3763.34688811 3781.87061901 3799.85288527
 3849.92799849 3884.74743527 3888.01432309 3896.88412333 3917.49101313
 3992.75216573 4012.94129043 4014.61628418 4028.38366616 4059.96791501
 4074.95495911 4076.37185382 4095.17348369 4111.9517211  4156.58535462
 4157.49698455 4169.37807356 4176.87631226 4186.99344119 4190.98345964
 4217.14459539 4219.72155244 4221.17238036 4224.2808021  4277.5246035
 4278.39580025 4303.30990731 4305.5831655  4314.91199737 4318.26795152
 4322.88763429 4324.87042689 4341.55133134 4365.56400843 4365.59287499
 4379.95382142 4393.81990303 4394.29683459 4418.51391092 4436.34967773
 4440.03406398 4451.42375483 4457.59216516 4464.09400757 4473.83693789
 4474.17340331 4476.62836081 4520.34316442 4532.03205415 4533.72338118
 4541.9479505  4556.91206135 4557.02206094 4575.01982714 4580.65647278
 4582.56613232 4606.00824488 4611.98992257 4614.2504808  4639.47065339
 4640.2642171  4640.36281673 4672.38519728 4675.94031736 4676.51074856
 4703.43198148 4705.93730546 4714.67220621 4746.86211948 4747.19968488
 4760.81823408 4855.13924892 4855.79871313 4862.38128857 4877.01633398
 4905.72419357 4934.06638785 4993.15883409 4993.1653674  5016.9358454
 5017.21771102 5047.42843166 5048.42812793 5096.76568096 5108.83416927
 5115.99334257 5116.80767287 5129.85172421 5149.19825204 5165.11165935
 5165.20399234 5166.15725545 5168.06884832 5170.44243947 5171.37910264
 5184.71241957 5191.70636015 5194.85988172 5211.96171793 5223.95847318
 5231.41801202 5245.87959141 5253.44779651 5253.65999572 5254.6223588
 5255.37565599 5259.66280666 5261.18536765 5261.21246755 5262.3342967
 5262.50399607 5263.22282672 5269.31797065 5277.44384034 5295.24437394
 5314.58116848 5317.26152515 5326.96898894 5328.60688283 5334.06099582
 5350.06563612 5353.8153888  5359.93966595 5363.16348726 5374.76761064
 5435.12701883 5435.53941729 5438.5123062  5452.00815586 5459.86112657
 5471.04881817 5471.33315044 5481.35631305 5496.74242233 5502.09196904
 5523.29998993 5528.46313734 5529.35926733 5534.36434866 5540.08739398
 5552.01801614 5555.99023466 5561.54544727 5561.5653472  5569.42381788
 5570.96914545 5574.27313313 5574.51543222 5608.05844044 5608.62687165
 5619.66273049 5625.93367376 5628.46389766 5639.63912264 5642.06931357
 5645.84296616 5675.34078947 5676.40115218 5682.58456245 5708.05993409
 5728.80089005 5734.26213635 5737.76332329 5738.59625352 5750.55890889
 5758.10098076 5781.4044605  5784.54394879 5789.0994318  5791.3774233
 5791.57772256 5797.20320157 5797.66516652 5810.77461762 5827.38295566
 5838.48911424 5839.05711212 5848.77624253 5849.98563802 5850.86480141
 5862.16449259 5876.96360406 5878.53049821 5879.50889456 5879.67916059
 5882.01855187 5890.35862076 5893.4293093  5893.43817594 5894.68043797
 5895.15140288 5895.15643619 5895.17706945 5895.20150269 5895.30766896
 5895.31636893 5897.09919561 5898.14682504 5898.90012223 5903.17723961
 5905.52679751 5915.73145945 5920.54760815 5925.61158926 5925.6445558
 5927.37371602 5927.77134787 5932.65472965 5936.77424762 5937.74991065
 5937.99187641 5939.19420526 5939.4871375  5940.53986691 5944.02692057
 5946.10014617 5947.62627381 5947.66354034 5947.99687243 5949.26536769
 5957.80486917 5963.61798082 5984.4634364  5984.53233614 5987.56032485
 5987.92625682 5989.16301887 5992.44273997 5997.01598958 6000.95447489
 6004.53599486 6008.78527901 6009.11774444 6010.73923839 6010.77763825
 6018.03454451 6018.36340995 6051.07812125 6059.56158961 6061.4058494
 6066.45853055 6078.35445284 6078.56175207 6079.44491544 6079.55461503
 6080.5824112  6083.32480097 6095.25108982 6095.26468977 6120.29122975
 6146.56513174 6152.63024245 6162.14727362 6165.90302628 6166.08469226
 6168.70718248 6168.88464849 6170.5160424  6171.38560582 6175.42612409
 6175.96115542 6183.9301257  6193.1155581  6212.25872003 6240.25654893
 6247.67862124 6248.15031948 6250.8797093  6260.3798072  6260.86450539
 6261.50120302 6267.62798016 6268.12061166 6273.47582502 6289.24129954
 6292.78531966 6296.2761733  6296.83503788 6297.04977041 6297.05980371
 6298.96356328 6301.14858846 6301.64951992 6302.23011776 6303.23178069
 6303.24491397 6303.24841396 6305.74137133 6327.00579201 6329.81224821
 6330.63167848 6349.91337323 6351.01860244 6351.77536628 6354.49085615
 6358.34037513 6360.84963243 6362.46362641 6362.64119242 6367.11500906
 6368.26303811 6369.65223293 6396.81789827 6405.19383369 6411.97150841
 6421.6247724  6452.69912316 6454.44664997 6455.81897819 6467.93123301
 6470.4881568  6475.92006987 6480.80085167 6498.15532027 6499.00588376
 6512.16210135 6524.92935373 6525.26441915 6529.08293824 6532.20489326
 6534.37001851 6534.39408509 6535.8042465  6541.91375704 6542.18948935
 6542.48798823 6545.58781    6545.59174332 6557.07043384 6558.36399568
 6560.41332137 6560.43808794 6571.93374506 6579.79328241 6586.59952369
 6590.16904371 6593.86529659 6594.07402914 6594.37329469 6601.26263566
 6605.16095445 6610.37800166 6610.54796769 6612.33579436 6625.75597763
 6627.17227235 6630.91719171 6635.61727418 6636.022506   6637.54596699
 6638.76626244 6638.85389544 6638.89046197 6640.8928545  6642.18048303
 6642.2706827  6642.34001577 6648.30896017 6655.37633381 6656.46299643
 6659.22421946 6664.33770038 6668.52788475 6674.26399669 6675.04526044
 6675.17185997 6681.88716826 6684.53895836 6687.11071544 6694.69045383
 6720.63642372 6727.65459754 6730.54495342 6737.20922856 6737.25356173
 6739.3368873  6747.73612263 6756.11492471 6757.0842211  6760.5694081
 6761.52930451 6764.77079242 6765.91012151 6766.28978676 6767.11335035
 6769.16914268 6771.62973351 6775.50255239 6777.4764117  6780.49110045
 6786.55204451 6789.82403231 6790.68216244 6794.87598013 6800.65065859
 6802.33815229 6806.21093785 6819.89075349 6853.98529298 6855.04868901
 6867.76994156 6869.52950166 6872.75095631 6873.75915255 6876.60717526
 6877.22920627 6878.50483485 6878.69516747 6880.63916022 6881.45465718
 6883.47291632 6885.69240804 6889.9372922  6891.34045364 6891.7066856
 6892.0198511  6892.59224897 6905.15896876 6905.2113019  6925.00822805
 6925.73795866 6945.26605249 6949.87713529 6951.0806308  6957.65537294
 6970.52262494 7007.12625507]"
11,759434_2025-02-04_B-78,CP,True,"[  21.06818061   21.9121108    22.93207366 ... 6881.00939217 6886.49130506
 7004.61329778]"
12,759434_2025-02-04_B-88,CP,True,"[ 159.02346602  291.86373718  770.85285049 ... 6989.40388785 6996.2607956
 7021.33133542]"
13,759434_2025-02-04_B-103,CP,True,"[  20.47404949   20.49404942   20.53544927 ... 7023.95482563 7023.96965891
 7024.5079569 ]"
14,759434_2025-02-04_B-112,CP,True,"[  20.84298145   21.16371359   21.43491258 ... 7023.89989251 7023.90679248
 7023.91269246]"
15,759434_2025-02-04_B-121,CP,True,"[  20.44764959   22.56210837   22.93154033 ... 7024.7589893  7024.81465576
 7025.04628823]"
16,759434_2025-02-04_B-123,CP,True,"[  49.20067567   49.55014104   58.16747556 ... 7023.7217265  7024.54032345
 7024.77932256]"
17,759434_2025-02-04_B-134,CP,True,"[  20.69884866   21.01248082   21.44261255 ... 7024.94632194 7024.98178847
 7024.99425509]"
18,759434_2025-02-04_B-138,CP,True,"[  45.89765466   59.00340578   59.03560566 ... 6987.50916158 7000.75951216
 7021.26920232]"
19,759434_2025-02-04_B-140,CP,True,"[  20.43158299   20.45228291   21.16334692 ... 7018.13564734 7019.66757496
 7023.76015969]"
