,unit_id,structure,is_qc_pass,spike_times
10,713655_2024-08-09_A-141,MOp,True,"[  21.45149886   22.56806237   26.02761927 ... 7664.37764999 7664.83318204
 7671.51436318]"
11,713655_2024-08-09_A-142,MOp,True,"[  20.27333552   20.34303532   20.35633528 ... 7680.79760363 7680.84803682
 7680.91773662]"
12,713655_2024-08-09_A-150,MOp,True,"[  20.3254687    20.37826855   20.3981685  ... 7680.80777027 7680.82697021
 7680.90623665]"
13,713655_2024-08-09_A-152,MOp,True,"[  30.36234036  167.78798563  168.20525112  196.82720363  201.56872357
  210.29279894  219.81397205  220.24203751  236.88895717  303.98333437
  320.47482114  350.91590184  376.12803065  384.22390779  392.87471669
  399.89896353  401.11319343  410.69953303  465.05161288  488.41758023
  497.57852103  500.1521471   504.6486344   519.9345579   540.13433419
  549.35637482  550.45603838  551.69043489  551.89140099  578.84292489
  617.50024906  635.90983041  685.59182345  686.40162116  734.54171856
  738.3519078   739.68060405  746.60745115  757.6044201   772.26917869
  782.93441524  789.10536448  791.17829196  797.0878086   798.67920411
  799.54220167  801.73602881  805.81518396  813.00856365  816.53828701
  827.09802386  837.4502613   837.98905977  852.24831951  891.48570871
  902.03487892  903.49380813  919.01573097  931.10599683  932.34376
  961.98604296 1016.81678813 1088.54995224 1126.75847768 1192.93259081
 1214.00509797 1272.49076616 1312.06412107 1372.0443517  1381.99122361
 1441.63895518 1459.96787009 1522.99185879 1547.59462265 1619.56525275
 1628.68736032 1742.02884027 1774.53538181 1805.86316001 1944.79626769
 2089.12626013 2106.6071441  2111.26633094 2130.80544244 2156.29987044
 2197.27245474 2209.58691997 2317.51098188 2327.84998602 2350.47598879
 2400.34771463 2444.6592895  2459.73851359 2507.84387775 2535.78503218
 2600.29931667 2609.93682279 2629.00070229 2641.97543232 2663.18410576
 2723.36193583 2731.64677911 2745.00910804 2795.80469794 2849.74217896
 2894.10108703 2907.74974849 2917.47108771 2936.61400032 2957.67744084
 2958.46990527 2968.71647633 2995.14606837 3017.36643895 3035.97948639
 3043.16483277 3044.45256247 3049.44811503 3057.83539134 3074.65684384
 3083.68265169 3090.71726516 3120.21531519 3136.29236979 3139.92842619
 3155.91764771 3156.99631133 3168.27121283 3173.68743086 3177.00742149
 3178.27335125 3188.4906224  3190.30621727 3208.13046694 3217.80630628
 3224.8952196  3226.85468073 3227.69097837 3239.9665437  3240.92297434
 3281.78655895 3290.32033485 3313.99080134 3327.6165962  3364.45869216
 3375.82859339 3397.02586687 3407.22510473 3422.0861961  3438.31318361
 3455.57443487 3466.035372   3502.19433656 3509.8524816  3535.18924338
 3538.5826338  3549.8676686  3565.76385705 3569.18658072 3578.56172091
 3582.0102445  3588.34792661 3589.89042225 3594.87104152 3613.98382088
 3642.79590619 3715.4137678  3725.92850477 3762.1094026  3763.46103212
 3776.62422828 3847.97116015 3863.44454979 3876.10274738 3888.86351134
 3908.8749215  3991.23842225 4021.55913663 4021.98163544 4081.81516648
 4123.21348291 4127.40520441 4127.93790291 4191.18049099 4191.82052251
 4295.29479699 4326.85870786 4339.2387729  4344.30742525 4347.15905053
 4360.20891368 4369.42805432 4382.54318395 4383.96457993 4459.85909896
 4467.6596436  4478.47381306 4485.02999455 4498.7639891  4516.75947161
 4528.90727064 4594.13815311 4620.145213   4639.55819152 4650.42686083
 4670.83606986 4672.48789853 4702.43128064 4714.29338048 4800.34937081
 4815.55489454 4820.12888162 4827.15962843 4844.51807942 4847.41117125
 4852.11575796 4874.05832934 4877.41548652 4893.5139744  4904.50687669
 4919.42220124 4920.05599945 4938.18704825 4947.79212112 4956.46522997
 4977.52533716 4978.26083509 4979.95679696 4987.88974123 5040.69205879
 5049.77393315 5071.86233744 5087.98009193 5094.30844072 5102.74588356
 5163.57567846 5185.36751692 5199.46227712 5227.31686513 5300.77245771
 5303.31811719 5311.48159413 5324.62419035 5326.6251847  5336.8710891
 5352.06694619 5356.54060023 5362.3696171  5362.7229161  5382.0493282
 5388.13537768 5413.5903058  5421.08578463 5427.37756686 5434.40134703
 5435.20997808 5439.18426686 5440.97869512 5453.88505868 5454.08495811
 5455.57175392 5465.22009334 5467.819986   5470.76451101 5472.21917357
 5474.97439913 5479.33088683 5482.00257928 5482.08174572 5499.07463107
 5520.35323765 5534.31896488 5536.66599159 5546.39153079 5578.47627352
 5579.33660443 5594.66292782 5607.55229142 5615.18383654 5638.31037123
 5647.07087983 5655.56912249 5668.61785231 5678.12335881 5688.10563062
 5695.10117753 5695.22751051 5696.05210818 5709.64906978 5715.42312014
 5737.32942495 5763.14585205 5771.60169484 5772.82042473 5775.93884926
 5785.42982246 5788.30314768 5862.15147248 5874.59543734 5875.91076696
 5880.97441933 5882.21851581 5884.15117702 5886.42703726 5887.62170055
 5889.81616102 5895.35507872 5907.85317676 5908.65244117 5912.13466467
 5921.62303787 5923.17720015 5928.29281904 5962.88052137 5974.40848882
 5978.16374488 5983.32929696 5992.54407094 6002.35014325 6004.54807038
 6027.48973893 6031.51539423 6033.34388906 6044.19382509 6058.54575123
 6059.49654855 6059.60414824 6070.38695113 6071.50631463 6075.4371702
 6080.11325699 6086.02767363 6093.35211961 6101.82879567 6143.61677767
 6156.12214236 6163.54715473 6165.0316172  6166.71104579 6207.00229868
 6207.34766438 6209.14685929 6209.98865692 6216.76350445 6221.37842475
 6223.54041865 6223.8296845  6229.18586937 6230.99746426 6238.95900844
 6247.22331844 6253.49986738 6253.79863321 6254.96402992 6258.34198704
 6258.67398611 6260.09504876 6260.44448111 6263.07300702 6268.22429247
 6274.89457364 6275.56010509 6277.06526751 6279.41219421 6300.29100192
 6303.59782592 6305.48398726 6312.13306848 6316.93505492 6321.21120951
 6323.22613716 6324.93029901 6324.94963229 6327.87195737 6357.8904726
 6360.23316599 6360.71446463 6361.39176272 6362.4019932  6372.86773031
 6373.07696305 6381.20864009 6383.06953484 6392.12007595 6399.3967554
 6412.94451714 6421.40545992 6423.48105405 6426.69374498 6440.20350683
 6442.61680002 6456.90595967 6466.0553005  6469.55572395 6480.5523929
 6488.29033771 6491.52189525 6496.64924744 6507.7230495  6509.12731221
 6510.07240954 6510.20690916 6522.99910637 6527.37049402 6534.20387473
 6539.69625922 6544.61781199 6545.49624284 6576.01015667 6577.38875278
 6577.65605203 6592.73940943 6600.91571968 6604.68764236 6636.57495232
 6636.91915135 6638.61851321 6646.2960582  6646.5313242  6650.99771159
 6663.18344385 6666.20256865 6670.77855573 6674.90011076 6683.10992091
 6699.43327482 6708.29201647 6746.04830985 6788.9758553  6804.072546
 6814.28581716 6816.82704332 6823.39232478 6828.67120987 6832.47343247
 6840.55980964 6842.3531379  6843.55690117 6844.24469923 6862.95681306
 6870.26812574 6871.58105537 6876.8113406  6889.02717277 6915.71583074
 6916.95952723 6917.99492431 6921.03364906 6924.67293878 6925.82946885
 6933.00291526 6933.09414834 6933.68054668 6939.6120966  6943.27515292
 6966.71412007 6986.0504988  6988.13239292 7012.50449076 7015.0880168
 7017.99640859 7021.34553246 7025.09998853 7026.12628563 7028.78437812
 7031.46357056 7038.43855086 7044.25323444 7044.51040038 7070.15609463
 7162.04966848 7173.89580169 7181.05041482 7181.49084691 7181.56651336
 7189.32835811 7195.35327443 7195.81863978 7203.34835186 7205.00824717
 7205.3153463  7207.1351745  7213.83385558 7215.84061658 7218.99570767
 7228.04601545 7240.22264773 7252.54997959 7253.62047656 7254.54864061
 7255.73530392 7259.48002668 7273.28535437 7274.73505027 7303.85476804
 7320.33405484 7349.73190516 7352.93402945 7357.8985821  7360.02984275
 7369.32648316 7372.03060886 7388.00599708 7391.69095334 7393.44728172
 7396.16410738 7402.21112364 7409.41120331 7414.47388901 7417.60594683
 7444.27730485 7464.61251409 7469.16873456 7471.66042753 7486.78325149
 7488.9757453  7510.14161886 7517.51306471 7520.47385635 7528.48103374
 7531.32442571 7539.74540193 7541.02756498 7552.04986719 7586.73310258
 7586.8321023  7599.46063331 7610.38513579 7617.39624933 7630.46387909
 7632.19250755 7632.67540618 7664.2946169  7665.73331283 7678.65867633]"
14,713655_2024-08-09_A-153,MOp,True,"[  22.47429597   24.36949062   25.18725497 ... 7670.84606506 7673.68015706
 7679.90257282]"
15,713655_2024-08-09_A-160,MOp,True,"[  20.87006717   21.05649997   21.31333258 ... 7678.99367539 7679.80720642
 7679.90250616]"
16,713655_2024-08-09_A-165,MOp,True,"[  20.76683412   21.45933217   21.59696511 ... 7680.72227051 7680.74410378
 7680.86107012]"
17,713655_2024-08-09_A-167,MOp,True,"[  22.99602783   23.59845946   47.62712494 ... 7678.33297725 7678.33831057
 7678.37561047]"
18,713655_2024-08-09_A-176,AV,True,"[ 148.44740691  233.94423215  265.14584404 ... 7669.10183665 7675.94095068
 7680.93850323]"
19,713655_2024-08-09_A-179,AD,True,"[  25.51128739   25.89545297   26.21098542 ... 7679.48700733 7679.60257367
 7679.81347307]"
20,713655_2024-08-09_A-185,AD,True,"[  23.64879265   23.66385928   26.38885158 ... 7677.25031364 7677.29084686
 7679.17164155]"
