,unit_id,structure,is_qc_pass,spike_times
0,742903_2024-10-23_A-0,CP,True,"[  20.96372515   21.63402303   23.24171793 ... 7399.27026217 7402.55115176
 7407.206037  ]"
1,742903_2024-10-23_A-3,CP,True,"[  20.24362744   20.27552734   20.29072729 ... 7407.27567011 7407.2919034
 7407.31153667]"
2,742903_2024-10-23_A-8,CP,True,"[  20.24886075   20.26309404   20.42442686 ... 7405.93290771 7406.32237314
 7406.59887226]"
3,742903_2024-10-23_A-9,CP,True,"[  35.33947957   54.3656859    54.3786192    59.66123578   79.06800757
   85.04535529   85.0519886    96.27141969  115.10252664  116.8594544
  116.92032088  116.93215417  131.66437413  134.68766454  137.3603894
  145.50343024  145.88222904  149.78235001  152.63517429  157.80629123
  158.41202264  159.70805187  195.35647216  196.22690273  213.53808117
  215.80627398  222.02282094  233.28498522  234.46621481  250.43063086
  256.55101145  260.83476453  270.65120007  277.27307907  284.53848937
  284.83945508  300.34060593  311.2707046   328.48165003  331.57047356
  341.10247667  345.29333005  346.92809153  349.57324981  353.47977076
  354.25693496  368.02099131  369.67088608  370.79898251  374.04973886
  374.49610412  393.35761097  400.09945626  401.05941988  405.68300522
  408.18986394  424.44424573  433.85634922  438.41813475  439.08879929
  439.53666454  439.55169783  439.57276443  439.59563102  439.60809765
  439.61913095  439.66056415  439.67743076  439.68233075  439.7183973
  439.84526356  439.8541302   439.85773019  439.86859682  439.87266348
  440.08239614  440.15769591  441.37249205  446.11714367  459.85803344
  460.9314967   463.07342324  470.81363203  472.69969272  473.89978891
  475.0999851   479.52323775  481.29899878  481.57206458  481.82566378
  483.86292398  488.20867687  490.89303503  499.22954192  512.0833345
  513.2083976   520.75467367  522.76926728  522.93266676  525.56235842
  529.42911283  529.43347948  534.36509718  538.70461675  540.79591012
  542.48227144  542.50847136  542.51407134  552.31067361  555.26739756
  560.85941316  561.76091031  565.29989908  572.46864302  572.50570957
  575.41523368  577.2166613   579.20642165  582.3463117   591.63144892
  591.63781557  597.01229853  597.28623099  604.30194208  618.08963169
  620.37459111  633.06381754  633.56168263  646.03210975  648.35950237
  648.37506899  650.31282951  651.27832645  651.36065952  652.2284901
  652.24405672  659.61683334  663.14595548  663.15545545  663.16665542
  665.32308191  669.37456907  673.90488804  674.36685324  675.82911527
  675.8410819   677.59724299  687.6564111   689.11770646  689.12097312
  689.12413978  689.13047309  689.14110639  689.14707304  689.40647221
  689.61243823  689.79103766  690.50296874  693.65119209  724.15559536
  724.5104609   730.24970937  736.51898949  739.15014781  741.49564037
  744.40153116  747.89235342  747.89658674  747.90218673  747.90855337
  748.06168622  753.4383025   754.89123123  769.12471943  771.3321791
  775.08060054  775.09040051  775.0960005   776.46886281  777.30992681
  786.12369886  786.13329883  788.26855873  788.71129066  789.58742121
  790.28021901  790.56441811  794.34170614  799.16259085  812.22954941
  813.82061103  816.70400189  818.8660617   822.99058196  825.6158403
  826.88346961  826.89636957  831.29482229  834.31704604  847.35280471
  850.53796127  851.58259129  855.75624473  865.22624803  865.97061234
  865.99391226  866.00511223  869.00250272  870.09956591  871.1657292
  876.62504522  889.82503669  894.67648798  894.82538751  907.22128153
  907.93067928  908.45907761  919.85620813  929.73761013  932.18156905
  935.86562403  940.68447542  948.82308295  955.46486189  962.41607318
  978.9640207  1003.9623081  1010.04972213 1017.70483119 1017.71219784
 1021.88585127 1023.51764609 1026.86303549 1027.96679865 1047.04260483
 1054.23371536 1062.28755649 1062.34368964 1062.651622   1062.83335476
 1063.06318736 1065.52414623 1068.12407132 1075.7288472  1082.66062522
 1085.33308341 1085.38508325 1085.73244881 1086.06284777 1086.07178107
 1096.37331507 1103.76285831 1112.61783023 1115.66985388 1116.86995008
 1127.22301725 1127.23795053 1128.82374551 1135.9626562  1144.32512968
 1146.46915622 1182.09134326 1187.09612739 1190.4586834  1190.4678167
 1192.93740887 1192.94484218 1192.95590881 1202.34551237 1211.5861164
 1211.60504968 1211.61341632 1214.83473943 1220.60412114 1228.56889588
 1228.59359581 1230.42315667 1240.15315915 1241.67062101 1244.61164501
 1249.32046342 1249.32843006 1250.32629356 1250.36766009 1250.37916006
 1250.38596004 1250.39202668 1250.39746    1250.40205999 1251.06102456
 1251.0699912  1252.56061981 1252.74005257 1257.50043748 1257.50820412
 1257.51377077 1257.5252374  1257.53010405 1257.54190401 1257.54783733
 1257.55050398 1259.13649896 1272.09199121 1274.87898237 1276.18147824
 1284.70031789 1300.7202671  1300.7615003  1300.76516695 1301.10573254
 1304.47855518 1316.08061839 1316.201918   1327.71964815 1327.94038078
 1327.94681409 1328.25967977 1335.230091   1335.24282429 1335.24692428
 1348.08325024 1357.40482068 1357.41442065 1357.74228628 1358.26278463
 1358.26878461 1359.5866471  1361.25994179 1367.9944871  1372.40360646
 1388.69302147 1402.15051213 1402.16821207 1404.13550584 1404.13930582
 1404.1563391  1414.17830732 1418.96982546 1423.28634511 1427.91273044
 1430.20858983 1430.23912306 1430.77512136 1431.0361872  1431.04395384
 1434.01747775 1439.32252759 1439.34309419 1443.57708077 1445.80997369
 1454.09608075 1470.03729686 1472.33165626 1474.50868269 1485.9622797
 1488.4439385  1491.03453028 1491.05596355 1501.81786276 1505.88914985
 1514.37632293 1514.67405532 1518.0442113  1519.44157354 1520.09523813
 1534.94072439 1538.33331363 1554.81942802 1558.59884937 1562.1221382
 1563.38183421 1565.07202885 1565.60032717 1570.25944573 1572.33113916
 1581.86184227 1592.50764185 1601.35848045 1603.78937274 1603.94677224
 1604.00143874 1604.36750424 1614.24177293 1623.1875779  1628.24746185
 1628.8004601  1628.82666002 1639.54255937 1645.39324082 1646.96110251
 1653.16651617 1653.17691614 1664.37221397 1664.8765457  1665.63727662
 1665.64444327 1678.93996778 1684.22628435 1684.25401759 1693.35138874
 1694.11445299 1696.57674518 1698.43580595 1700.39593307 1702.87849187
 1704.36972047 1706.56944683 1712.81666035 1727.05894853 1727.6866132
 1730.95876949 1733.57846119 1737.80408112 1744.09576117 1744.82599219
 1750.03524233 1756.61962146 1758.73328142 1768.23371796 1769.70794662
 1769.71391327 1769.72097991 1777.55998839 1777.61062156 1783.32473678
 1784.29326704 1798.28562267 1802.39714296 1835.09270595 1841.12232017
 1848.63419635 1856.7766372  1858.48406511 1860.72079136 1860.8752242
 1860.95615728 1862.53158561 1862.54218558 1864.41124632 1867.36427029
 1871.06052524 1871.07015854 1873.5728506  1873.72671678 1910.59323321
 1913.34839114 1940.43700525 1951.07323818 1971.54900659 1974.73439649
 1974.87626271 1977.06275577 1977.06698909 1977.08352237 1977.09215568
 1977.21262196 1979.92054671 2001.03644642 2007.68672533 2058.61073052
 2060.65992402 2065.12914318 2065.66324149 2071.35162345 2083.7847507
 2084.45234858 2086.1285766  2090.23193025 2099.76923334 2114.29898727
 2121.24439858 2123.15232586 2141.18343535 2146.12495302 2147.29951596
 2153.56826275 2158.58208018 2165.34749206 2167.1756196  2169.41807916
 2190.53517886 2198.44312045 2203.2521052  2204.47990131 2207.30125903
 2207.42995862 2207.43862526 2207.45425854 2234.84103837 2246.23236891
 2251.49978554 2255.72827214 2255.74297209 2269.75329433 2269.75972764
 2269.77786092 2269.7825609  2276.9737381  2277.64326931 2290.0081301
 2290.01403008 2292.12712338 2292.13169004 2292.14215667 2292.15815662
 2298.33343704 2303.16395505 2306.27917851 2306.28631182 2307.20584224
 2321.17006462 2321.79419598 2326.55844754 2326.56288086 2326.57508082
 2327.49047791 2333.89322428 2346.17148534 2363.27056446 2385.51082727
 2421.53794636 2449.74819024 2461.19412061 2462.83221542 2463.17774765
 2463.37278037 2463.42211355 2464.59880982 2494.53404823 2513.54842126
 2514.41391852 2521.82479502 2557.5198485  2560.24013987 2562.16033378
 2562.27640008 2563.64506241 2564.39649336 2564.61499267 2612.96607268
 2622.7676416  2622.77274159 2632.91650942 2633.7328735  2646.12153421
 2648.12212787 2648.28229403 2650.08055499 2667.64689929 2668.92132858
 2695.93347626 2712.82458937 2712.83085601 2712.84412264 2712.85462261
 2719.45860166 2760.4662383  2787.40375288 2788.79381514 2789.23271375
 2789.29688021 2789.30428019 2793.96396541 2817.22842497 2826.36586267
 2846.03006698 2846.06283354 2852.56644625 2873.25198066 2881.99295294
 2896.61817323 2919.05076877 2936.637313   2950.05910377 2967.61131478
 2980.00284216 2982.94663282 2986.90768693 3001.33440785 3009.6741814
 3010.09868006 3016.67439254 3054.56557239 3119.46333327 3119.48286654
 3119.49223317 3145.20868496 3153.75669119 3194.00736356 3198.19381695
 3276.62980156 3278.15729672 3331.84642647 3331.85259312 3331.88062637
 3339.10923678 3376.90098361 3376.97521671 3387.61908295 3387.64481621
 3401.88623771 3500.20642594 3507.34146999 3553.73742287 3609.55361254
 3751.64162865 3939.50706627 3961.32526375 4193.57822729 4220.93394055
 4238.57078462 4239.33128221 4272.76904284 4428.16615009 4445.68442787
 4500.97701921 4553.46771943 5329.99892374 5401.399564   5443.21993139
 5443.3645976  5443.43449738 5443.4377307  5458.51998288 5476.00246077
 5596.23294619 5622.01513111 5656.03955655 5790.76369601 5822.74036128
 5846.73948518 5860.73157414 5884.7141981  6013.34362355 6066.8769538
 6237.83347837 6308.66235377 6323.36750714 6326.11803176 6326.12099841
 6354.79207416 6466.47872001 6470.34500775 6557.38499842 6600.09966297
 6738.82552308 6774.57670971 6821.54306078 6845.15001926 6881.4353042
 6964.80187318 6964.82770643 6967.83196357 6970.12648963 6970.1574562
 6981.43292044 7049.40273825 7121.33434349 7133.15907266 7139.78585165
 7147.34226102 7149.98798596 7149.99048596 7149.99335261 7165.84940233
 7178.67086168 7218.79586778 7244.47631968 7263.51469264 7274.76865696
 7310.9064757  7311.68297323 7312.59890366 7320.69504466 7392.25901773
 7393.09748174]"
4,742903_2024-10-23_A-10,CP,True,"[  39.95356494   43.52972026   60.94553171   65.35311773  124.68446293
  140.61394575  152.35954184  166.94392892  167.00242874  223.91494827
  277.66717782  328.35325043  351.23491121  351.75634289  351.78470947
  356.42609475  383.70247492  390.94518529  390.95228527  406.16733702
  419.32269531  480.5457345   488.02817744  494.09232488  598.80302618
  651.54599227  677.00961152  688.13860957  688.66517456  688.66670789
  689.14357305  690.08637006  696.33495024  801.20148438  854.19251635
  899.93673796  931.03550602  933.94849678 1019.62675843 1022.02808415
 1022.99731441 1024.50464296 1030.28605796 1046.06160794 1066.66187595
 1126.12072074 1190.45111675 1190.4583834  1190.46958336 1204.28190623
 1247.28113655 1312.15973082 1327.24781631 1328.64131189 1474.60468238
 1498.63950617 1538.02114796 1567.95858636 1603.98473879 1622.79564581
 1637.59786554 1707.79037629 1724.46289009 1733.73309403 1745.32785726
 1745.76712254 1778.33605259 1786.04629481 1793.18563884 1802.25074343
 1854.0224126  1923.97675744 2008.63078901 2024.28220604 2032.19118096
 2045.21920632 2055.55574021 2060.5510577  2060.56362433 2073.71548262
 2088.95153431 2135.36002049 2159.36101105 2193.48063619 2283.02695224
 2303.80498635 2304.58095056 2318.95593831 2339.17090754 2350.28010565
 2369.9945098  2370.01147641 2370.03397634 2370.06497624 2383.7226996
 2387.13228879 2393.11886981 2412.36327545 2418.5408892  2431.78611386
 2442.96641174 2458.01159737 2459.80195836 2461.70655232 2462.95698169
 2463.99674506 2487.36870428 2505.71211278 2506.25634439 2508.55693709
 2539.61857193 2543.91742497 2543.96525815 2544.35472358 2548.92274243
 2557.79904761 2561.38140292 2564.94922494 2564.96449156 2565.01819139
 2567.90381557 2590.21297816 2617.9322236  2621.75637814 2627.24189408
 2630.11735163 2642.82807799 2646.13543417 2646.65286586 2647.19386415
 2647.21609741 2650.92268566 2667.4351333  2669.84102567 2670.19902453
 2706.74300865 2707.3588067  2731.57496324 2731.89849555 2736.00064921
 2737.22264534 2747.56331255 2752.56849667 2760.89457027 2771.83056893
 2771.97843513 2786.36385618 2800.88027681 2822.96344012 2879.93242614
 2881.65335402 2882.5644178  2885.3684089  2889.92712778 2891.34595662
 2894.82744558 2896.13684143 2932.51769273 2934.83128539 2958.15824476
 2958.2490778  2975.36715686 2976.56665305 2984.6667607  2990.05931027
 3065.04777248 3072.3595493  3116.00107758 3130.13056611 3130.14336607
 3156.46278261 3164.67988989 3171.71213425 3172.57243153 3179.28131025
 3194.52739524 3211.01274297 3211.92517341 3241.45051312 3252.34807856
 3274.36640874 3278.10516355 3283.39924676 3283.68017921 3291.96355294
 3293.47171483 3306.21194109 3306.75573937 3319.09936689 3357.23877929
 3359.90883749 3377.04558315 3378.1654796  3379.36310913 3380.90963756
 3381.39790268 3384.05266093 3384.97469134 3387.5953497  3387.74704922
 3388.09918143 3404.83796169 3416.8385903  3423.90560122 3453.58260712
 3479.90692365 3495.39247454 3515.73144338 3549.71383562 3554.37512084
 3555.28161797 3555.85561615 3569.41013984 3575.96448572 3576.2555848
 3577.70664686 3585.3460893  3588.11864718 3592.41836688 3602.97070008
 3612.09253782 3612.99616829 3615.34179419 3637.53289049 3638.64928695
 3663.46270826 3664.74853752 3665.21766937 3665.25143593 3666.71576462
 3667.64996165 3691.81565169 3693.26288044 3743.40532144 3744.38425167
 3789.15980968 3799.4773103  3840.3786806  3860.03025162 3872.66571156
 3873.64864177 3873.65070843 3881.59938323 3904.45891074 3912.27681928
 3912.30348587 3912.93805052 3913.35081588 3935.61914527 3939.12050083
 3939.26190038 3939.49309965 3951.16786263 3966.95334591 3981.02173463
 3987.68474684 3987.69698013 3987.78797984 3987.79631315 3988.03604572
 3988.65827708 3989.27934178 3998.8063449  4002.37783358 4023.4909333
 4034.57803147 4035.62756148 4041.11167742 4052.30780859 4062.04964436
 4081.22535022 4109.78519299 4110.01375894 4110.70099009 4122.12555386
 4137.05843984 4165.83238194 4175.64391749 4187.6874793  4200.76937115
 4206.93961825 4228.15518431 4265.69263195 4278.05969274 4281.08581647
 4313.48044708 4315.71210667 4318.6773306  4321.40218863 4321.41112194
 4322.23081934 4339.51876452 4339.52353117 4342.58402146 4346.79234145
 4379.06167246 4386.56268201 4402.25553225 4414.4965601  4424.70729439
 4441.54954098 4442.1442391  4470.08928382 4472.55910932 4476.14346462
 4500.93425268 4514.69404238 4531.39008943 4553.3603531  4554.22818368
 4582.07886204 4594.73192191 4598.87497544 4599.17927448 4608.06311297
 4619.86627555 4621.63116995 4637.37285337 4642.79893616 4679.80368549
 4757.53843899 4769.72533368 4769.79223347 4772.33402541 4784.44958699
 4785.77511612 4800.30920337 4805.19448788 4806.66718321 4807.90464595
 4813.1669626  4815.02009005 4858.86208437 4874.30110208 4891.41728114
 4891.42431445 4895.21843575 4895.49670153 4898.10802659 4972.52689061
 4977.77444063 4981.37766254 4986.59924598 5049.04901462 5061.11267637
 5062.22317285 5062.7645378  5062.82270428 5069.83681537 5069.84924867
 5077.98968952 5105.2853363  5105.41703588 5106.54746563 5107.28906328
 5107.77342841 5109.05625768 5116.10836865 5134.69307638 5154.2817476
 5162.43698841 5166.52530878 5176.68087658 5176.71180981 5178.52090407
 5189.28330328 5189.29436991 5189.30923653 5190.70676543 5191.13383075
 5235.38419043 5248.04678361 5253.82143197 5255.04109477 5256.66458962
 5260.19561175 5286.53719489 5329.99895708 5335.84920519 5375.32474668
 5386.3997449  5390.7620644  5395.618649   5396.45641301 5398.67667264
 5398.96867171 5399.49650337 5400.25020098 5400.69853289 5401.40543065
 5403.1033586  5406.2887485  5407.38204503 5410.81083416 5411.21616621
 5417.61277926 5426.21335198 5426.28758508 5426.97088292 5433.77556134
 5435.99838762 5436.77228517 5446.78555342 5448.77514711 5450.11384286
 5450.23024249 5450.25590908 5450.40274195 5451.36257224 5451.93753708
 5452.14773641 5454.84619452 5454.88809439 5458.50268293 5458.78401537
 5460.03477807 5462.41627052 5548.83382983 5551.39905503 5577.25280638
 5591.46552798 5592.51419132 5595.76114769 5596.27941271 5663.71263222
 5706.44773004 5736.91940008 5740.71555471 5741.8634844  5755.96497302
 5756.25590543 5800.42989869 5805.50094928 5810.08756807 5847.13591726
 5864.60992851 5897.00352579 5904.43706889 5921.86928028 5923.08914308
 5936.18746821 5943.35091216 5948.21389674 5949.0159942  5949.44722616
 5954.30767742 6008.94260417 6064.17106238 6082.10083886 6082.10257219
 6082.1715053  6082.18663859 6092.98083769 6093.00600428 6093.08827068
 6093.11020395 6167.13346922 6183.47088408 6183.97381582 6263.72459627
 6274.12782995 6274.5211287  6279.53337947 6317.96565761 6341.65691582
 6364.51564333 6403.41435332 6421.81386164 6423.62178924 6426.31868069
 6428.08480842 6454.96838984 6483.43979956 6495.81842698 6497.18445598
 6545.49566945 6545.7125021  6548.99562502 6560.53625509 6561.22758623
 6589.44356343 6619.74040069 6621.18592944 6656.22385167 6667.42594948
 6682.52296828 6690.09004428 6770.33588982 6805.61681128 6805.64611119
 6850.19370327 6919.36531726 6931.32754599 6944.58017064 6962.42798071
 6968.72796073 6970.47948851 7001.03695828 7035.61311531 7098.60131557
 7122.55167296 7122.86160531 7218.79196779 7241.74822833 7278.00201337
 7316.83502356 7320.66774474 7320.6831447  7320.69991131 7353.383541
 7354.74617002]"
5,742903_2024-10-23_A-29,CP,True,"[  22.8951857    22.92531893   22.95078552 ... 7406.27287329 7406.96807109
 7407.12643725]"
6,742903_2024-10-23_A-32,CP,True,"[  20.35026043   20.51469324   20.75499248 ... 7406.9346712  7407.15153717
 7407.27363679]"
7,742903_2024-10-23_A-37,CP,True,"[  25.78387654   38.82823517  132.47927154 ... 7395.95040603 7404.12694677
 7406.53093914]"
8,742903_2024-10-23_A-43,CP,True,"[  20.24476077   20.38006034   20.69902599 ... 7407.02030426 7407.11950394
 7407.29850337]"
9,742903_2024-10-23_A-63,CP,True,"[  20.25046075   20.42106021   20.60592629 ... 7407.07277076 7407.18223708
 7407.2705368 ]"
