,unit_id,structure,is_qc_pass,spike_times
12,662892_2023-08-24_A-39,lot,True,"[  90.66265981  307.20542187  322.67531915  462.83432587  498.43560958
  537.12121943  649.43742437  680.38021893  720.41229231  748.42889369
  750.56258871  791.93802563  804.14579718  819.07549573  829.29023859
  842.70650732  869.74567765  872.17303866  896.89958104  921.66635666
  921.79812302  922.28488855  931.29616755 1072.02997293 1075.17673227
 1082.53151513 1182.98788103 1198.21551222 1224.17295173 1261.68616431
 1264.59599086 1265.12908962 1268.4144153  1269.39584634 1273.33340384
 1279.88605523 1287.23493811 1291.12639571 1349.59382613 1379.00275759
 1388.16743624 1433.78596327 1438.63465197 1452.97025189 1455.04174707
 1491.28592927 1518.35716619 1529.23784084 1553.57971744 1569.64118002
 1572.14977417 1610.06335249 1615.69373937 1655.02511438 1666.19145503
 1667.49851865 1667.71028482 1679.33702439 1682.14345119 1696.41738459
 1721.10232707 1747.77326492 1782.85234984 1815.63714011 1827.42154598
 1837.46432258 1841.95421211 1853.10491946 1854.78684888 1855.78317989
 1868.91531595 1869.13588211 1869.56188111 1878.08716125 1878.98529249
 1889.81760058 1899.77477737 1908.98765591 1909.21305538 1927.53121269
 1930.7883051  1931.61260318 1937.09349041 1942.6624441  1944.72407263
 1947.94873178 1960.81396847 1983.23518289 1985.93814325 2008.25195792
 2010.69965222 2022.84315725 2023.01682352 2028.39177766 2041.77937979
 2046.11613635 2066.68232176 2068.93231652 2072.62874124 2087.19394063
 2087.86910572 2095.38935487 2097.03725103 2120.30336348 2124.14058787
 2159.32017256 2165.57272465 2168.94631679 2174.27657104 2175.78353419
 2183.66578249 2186.18527662 2206.1350968  2208.6926575  2209.48722232
 2213.10531389 2214.36654428 2214.57417713 2224.87188647 2225.78245101
 2230.54200659 2249.77372844 2252.40542231 2259.89853818 2260.09870438
 2263.25869701 2265.37805874 2269.34034951 2283.98461538 2284.42028104
 2289.75896859 2291.97653009 2312.47081567 2318.10210255 2341.71194753
 2351.45235816 2352.7796884  2353.51968668 2356.32314681 2373.55310666
 2393.51449348 2402.09760681 2403.88593598 2407.2821614  2419.94966521
 2425.11621984 2427.81921354 2436.90669236 2439.04098739 2440.75615006
 2441.62898136 2476.01370123 2481.79235443 2488.03760655 2490.84006668
 2498.08071648 2512.63898255 2536.84165949 2540.1700184  2546.31393741
 2548.12959985 2558.18954307 2591.36473243 2599.37878042 2608.66379212
 2618.4258027  2618.8148018  2618.98270141 2623.05272525 2624.1788893
 2643.42414445 2646.57493711 2657.41074519 2658.44327612 2665.11369391
 2691.57176558 2703.78263713 2712.49985015 2715.38711009 2724.91632122
 2728.64774585 2731.35273955 2738.62015595 2741.06291692 2751.15622673
 2751.49532594 2757.59864506 2758.98934181 2791.01820051 2830.10120944
 2837.97005777 2843.22891218 2852.81225651 2863.76849765 2867.4242558
 2884.04145041 2897.08235335 2902.82120664 2909.17492517 2920.14233295
 2924.94748842 2930.29594262 2932.24233808 2933.48860185 2937.45059261
 2937.88822493 2941.04378424 2956.63591457 2959.68450747 2959.69380745
 2966.31655868 2990.27506952 2994.22336032 3028.99761262 3032.37490475
 3056.59454831 3056.92358087 3059.67594113 3070.24951649 3070.2596498
 3079.70512778 3080.33089299 3085.18878167 3092.23849858 3101.19844437
 3106.82506459 3118.0073052  3137.59622621 3141.78271646 3179.76702794
 3181.60929032 3182.13675576 3197.27478715 3197.74741938 3200.76561234
 3205.17446874 3205.38106826 3210.76068905 3228.7088139  3234.0870347
 3235.73453086 3242.72968122 3251.33249451 3255.43001829 3257.35854713
 3263.13963366 3273.04197725 3282.63302157 3292.72423139 3292.85529775
 3295.464725   3320.41253353 3336.13023024 3342.96058099 3343.68574596
 3361.4507379  3379.68836207 3384.67905044 3384.78061687 3385.80678114
 3390.82486945 3396.19899026 3396.4678563  3403.29430706 3429.11331356
 3435.27983252 3442.95948129 3446.32327346 3446.77470574 3450.31273083
 3456.26595029 3478.1749659  3490.60533693 3502.33660959 3520.89369968
 3522.62232899 3524.97319018 3527.67775054 3535.01340011 3576.90763582
 3577.17793519 3578.62226516 3580.99239297 3583.80488642 3584.09535241
 3596.26349072 3604.60240462 3610.26122476 3615.36567954 3633.0194384
 3635.41223282 3646.36937396 3649.88693242 3666.01549484 3671.60648181
 3677.40050164 3680.8084937  3695.38985972 3697.38872173 3697.50082147
 3699.10471773 3699.77918283 3701.14764631 3701.62177853 3712.78281919
 3729.56761341 3730.57927772 3738.42849276 3748.43796944 3768.87245515
 3776.17837146 3789.96267267 3790.42330493 3794.82282801 3799.60791686
 3821.25389976 3840.05352261 3861.20510666 3862.79660295 3864.97079788
 3874.77110838 3879.78693002 3896.87512354 3897.78435475 3898.8641189
 3906.02823554 3906.25526834 3910.05419282 3922.02573159 3939.65932384
 3939.96658979 3953.86932406 3969.47595435 3982.70595686 3996.03355913
 3996.46079147 4002.70754358 4033.65323814 4034.61756922 4040.67145511
 4047.82730511 4056.60418465 4069.83645382 4084.46321973 4087.74734541
 4089.5246746  4090.90367139 4091.20927068 4101.02234781 4119.82737066
 4122.98719663 4124.49605978 4137.6306625  4155.62672057 4157.1148171
 4167.18159364 4180.44832939 4200.06555034 4204.84140588 4208.19106474
 4208.69066358 4216.18114612 4216.68551162 4243.87281493 4272.19274893
 4276.89623797 4294.94489591 4332.13497592 4406.58873575 4410.61222637
 4427.67325328 4427.69971989 4453.23399372 4461.71284063 4463.842969
 4468.71059099 4475.54044174 4508.15106575 4508.49479828 4517.70577682
 4520.91530267 4523.90816236 4526.77608901 4532.64620867 4533.12357422
 4573.14778095 4587.38844777 4600.20788456 4602.75684529 4611.64179125
 4613.29492073 4679.22610042 4726.10599118 4759.21728069 4806.56660368
 4826.5151572  4830.27141511 4834.04637298 4836.63346695 4848.36783961
 4861.85127485 4872.77321607 4892.4272036  4908.79869879 4918.02091063
 4924.14656302 4938.25109682 4943.71055076 4945.27824711 4945.34731362
 4954.54332552 4955.75218937 5007.35506912 5010.58866158 5011.43385962
 5011.7552922  5012.46325722 5022.80096646 5044.30798301 5046.88894366
 5056.1696887  5067.94922792 5080.70626486 5083.76169107 5096.81269399
 5099.88798682 5105.22764105 5128.5220201  5189.92041035 5219.4540082
 5219.59597454 5230.8109484  5235.16083826 5247.3164766  5260.11104679
 5274.60681301 5275.01694539 5284.49892329 5288.61208037 5300.87218514
 5312.78449071 5317.34928007 5320.99417158 5327.13785726 5327.90702214
 5341.52335707 5346.4894455  5349.59863826 5357.41782004 5360.66951246
 5364.17787095 5367.16793065 5373.54791578 5373.77391525 5380.08063389
 5380.43403307 5423.1490002  5424.14333121 5429.89231782 5431.12211495
 5435.48007146 5436.01177022 5441.36339108 5442.91835413 5443.50111944
 5444.11518467 5446.05831348 5447.55900998 5454.93559279 5470.72768932
 5487.02321802 5492.61487165 5496.4262961  5504.96140955 5514.39788756
 5514.45808742 5514.54558721 5541.80739035 5597.88615967 5599.17825666
 5609.06216696 5613.22132394 5618.37864525 5619.33664302 5622.61346872
 5660.81847969 5673.79834944 5689.92191187 5712.34672628 5714.19312198
 5724.35849829 5726.84905915 5750.04923842 5753.12686458 5759.74454916
 5765.98330129 5786.55258669 5788.34848251 5790.18457823 5793.10913808
 5793.13907134 5795.78906517 5805.91860823 5811.04346295 5811.16002935
 5819.27387711 5836.84976948 5837.22900193 5854.87042749 5856.8559562
 5870.99092326 5917.58074802 5941.56822546 5974.86281454 5992.27244064
 6024.2581661  6034.741975   6036.68457048 6081.96136497 6082.46996378
 6083.41506158 6084.37745934 6095.34046712 6105.8509093  6117.36201581
 6117.62624852 6118.2513804  6132.30104766 6175.11731455 6192.80863999
 6203.64384808 6212.53826068 6228.27182402 6239.65826415 6260.6241153
 6266.30780205 6300.40648926 6303.13681623 6312.66489403 6316.97648398
 6321.59487322 6325.47873083 6351.83973607 6364.41077344 6384.46706004
 6416.47615211 6427.76312581 6448.54687738 6449.02437627 6449.03907623
 6460.88338197 6486.19188966 6496.89656471 6503.94701495 6506.49374235
 6529.66028836 6537.72503624 6550.17977388 6563.86567532 6574.50508386
 6579.27513941 6600.7063228  6618.8440472  6621.16657513 6623.8239356
 6635.49154174 6637.13617124 6639.6155988  6656.96142505 6657.2958576
 6671.84465703 6671.94605679 6682.79343152 6689.25524979 6699.38482619
 6722.75190507 6722.78307166 6727.28402784 6750.61230681 6770.40696068
 6788.30168565 6804.38654817 6816.67895286 6824.25183521 6836.02130778
 6836.34597369 6841.76749439 6845.80105166 6855.07233006 6855.68902862
 6871.16135923 6871.72405792 6875.75288186 6903.20325123 6903.23918448
 6923.97643615 6926.36703058 6927.33472833 6928.92812462 6933.80441325
 6935.24554323 6936.81143958 6938.78063499 6959.40458693 6968.92669807
 6969.19589745 6970.34456144 6979.13884094 6983.86176327 7007.78144086
 7008.42703936 7009.95933579 7029.94265589 7070.86772719 7071.27392624
 7072.87292251 7077.25727896 7087.29408891 7087.32532217 7103.41601801
 7130.20155559 7131.11748679 7138.42753642 7155.58126311 7157.78805797
 7159.46285407 7160.74641774 7165.52927326 7167.91783437 7169.83106324
 7170.36106201 7173.52895462 7179.81843997]"
13,662892_2023-08-24_A-41,lot,True,"[  20.2739905    20.29712378   20.30699043 ... 7183.43793153 7184.56086225
 7185.81509266]"
14,662892_2023-08-24_A-44,PIR,True,"[  20.52462325   21.18222172   21.203355   ... 7183.90103045 7185.3251938
 7185.34362709]"
15,662892_2023-08-24_A-45,PIR,True,"[  21.18485505   21.19195503   22.6084184  ... 7180.82910428 7183.53329798
 7184.93109472]"
16,662892_2023-08-24_A-46,lot,True,"[  26.19611004   35.19745573   59.08836672   81.39791473  158.19486911
  294.990417    304.12156239  365.55888589  378.7721551   535.36302353
  552.21618425  630.57010167  657.63873859  664.7711553   675.85092948
  685.15724113  685.23327428  685.86663947  685.97077257  687.91216804
  739.46321458  770.19094297  829.27973861  829.28863859  837.38895305
  886.72670474  960.52619944 1007.40569019 1050.39245669 1050.8428223
 1051.72568691 1063.93719179 1065.35378849 1066.22705312 1073.34016988
 1135.06002605 1159.9282681  1167.77514982 1222.91908798 1225.1139162
 1255.93104439 1278.22045911 1292.59642561 1303.4171004  1317.71520041
 1319.07079725 1325.63238196 1334.4445281  1362.23213001 1369.65534604
 1372.37860636 1376.19359747 1376.21063077 1377.46419451 1379.10715735
 1379.10949068 1397.48544786 1417.57216772 1420.7550603  1447.66776425
 1448.06512999 1463.91059307 1472.07770737 1491.73719489 1491.78522811
 1519.13683104 1547.14463244 1555.16404709 1570.61371108 1571.1076766
 1591.67662867 1603.43740126 1622.77235621 1660.64110129 1665.96202223
 1666.87872009 1686.36590801 1713.01271259 1715.4396736  1718.43189996
 1733.44513164 1739.72205034 1761.02820069 1766.45432138 1769.77544698
 1790.95063097 1791.68756258 1811.82001567 1822.68682368 1839.26041839
 1841.78134585 1845.71183669 1878.90475934 1892.65006064 1899.11814557
 1909.96115364 1911.42775022 1911.89034914 1912.18294846 1927.84347863
 1933.46073221 1939.44528493 1941.0601145  1944.5798063  1945.03563857
 1955.83638007 1965.42805772 2009.64632134 2010.15715348 2023.44342252
 2026.25278264 2045.92220347 2049.03589622 2063.97206141 2074.16737099
 2080.68478913 2095.52812121 2102.07727262 2119.60899843 2127.44488017
 2131.85763655 2133.39166631 2137.34202377 2150.47565983 2213.53827954
 2224.48995402 2227.51961363 2235.13846254 2236.65519234 2267.00535495
 2275.94173413 2280.02392461 2284.20944819 2286.62374257 2303.33973695
 2318.5492015  2330.08060797 2346.46403645 2361.89560049 2361.94133372
 2378.29846227 2379.58562594 2397.67461712 2409.01949068 2426.70241614
 2446.62040306 2462.64286572 2478.0464965  2484.24721538 2491.04079955
 2507.69332741 2512.51618284 2517.83553711 2566.29902417 2574.35423874
 2604.55323503 2619.10186779 2622.98169209 2646.24683787 2654.61385171
 2674.82620461 2696.97338633 2705.81789905 2707.63599482 2738.46235632
 2738.96572181 2754.9749845  2758.48330966 2764.67179524 2793.63596108
 2794.75765846 2805.91689913 2852.59175703 2870.59078175 2884.99901484
 2887.95704128 2897.28781954 2915.94104274 2953.14422271 2958.99160908
 2964.6360626  2965.87812637 2967.41652278 2971.44634673 2977.47123269
 2977.49853262 2997.38728628 3020.63396544 3021.71439625 3034.54723302
 3061.8315361  3107.10469727 3126.89015116 3137.62155949 3152.85739065
 3168.61702059 3175.47533795 3175.49090458 3201.38264424 3205.59753442
 3209.39232558 3210.1542238  3216.34497604 3226.27798623 3266.78859182
 3268.98488671 3269.66631845 3270.74174928 3309.0243934  3317.63384001
 3321.59236412 3322.15116281 3336.64822903 3343.671246   3382.76918822
 3383.50058652 3383.72655266 3390.49993687 3399.70021543 3400.1140478
 3417.69120684 3424.0022588  3441.81988395 3441.94895032 3449.22983335
 3451.68212763 3458.51474505 3464.05623213 3530.48801066 3548.70386821
 3554.64015438 3561.30410552 3563.1549012  3566.93865905 3580.92952645
 3593.3370642  3601.97184408 3609.12959407 3612.40458644 3646.89797272
 3649.64923298 3653.58002382 3669.85231923 3672.86717887 3691.14663628
 3720.79343386 3726.34398759 3730.78037725 3740.09855554 3743.36624792
 3747.26133885 3749.10933454 3753.203625   3761.74897175 3775.80153901
 3786.53084734 3792.24096736 3800.70974763 3807.82856437 3808.78379548
 3809.42172733 3811.11729004 3826.24838812 3829.72474668 3834.41383576
 3852.66152657 3861.36463962 3875.78997267 3886.20834839 3888.51134303
 3888.91127543 3892.59326685 3895.26259396 3898.69898595 3902.69590997
 3908.49489646 3921.11700038 3921.29519996 3929.291548   3933.67730444
 3933.70000439 3947.74937165 3957.34991594 3972.18218138 3982.26769121
 3988.52714329 3996.72542419 4001.86734554 4022.69253034 4023.2272291
 4036.1869989  4045.88664296 4050.24219948 4056.06335258 4069.85802043
 4073.4909453  4081.63999298 4087.4531461  4093.29719915 4094.30073014
 4099.24425196 4099.56081788 4104.42317322 4106.79433436 4113.86721788
 4117.88824184 4119.69067098 4125.36782441 4135.35310114 4145.39651107
 4151.21306419 4167.50419289 4168.03905831 4168.10152483 4169.8725207
 4177.64980258 4189.97794052 4194.08516428 4194.72922945 4207.54763291
 4211.68232327 4216.91854441 4231.96147602 4243.81638173 4249.92003417
 4255.30902161 4273.24611315 4286.94348123 4289.16594271 4292.57053478
 4295.20156198 4296.53159222 4297.42059015 4299.27335249 4306.9646679
 4336.10473333 4343.47228283 4345.06811245 4345.77037748 4354.11895802
 4354.65922343 4363.08423713 4365.6982977  4374.05537823 4380.68462945
 4384.38512083 4385.06528591 4399.29361942 4401.6036807  4410.17176073
 4411.3601913  4413.63158601 4414.96481623 4423.27646353 4430.5852465
 4439.42005924 4439.70799191 4441.56382092 4446.90240847 4450.70653294
 4457.36175077 4459.83561167 4469.18275655 4485.1995859  4499.9467182
 4519.71013881 4555.71902157 4556.97651864 4621.14553577 4636.09910092
 4665.64333208 4669.98198863 4699.59795295 4771.34745242 4782.90559215
 4798.17852323 4811.82999142 4845.43111312 4847.35844196 4876.27570791
 4884.02498985 4884.04068981 4909.88056293 4911.73712527 4926.97575643
 4930.84991407 4953.89272704 4955.70072282 4956.79982026 4964.71336849
 4993.47876812 5008.87166559 5013.33252186 5013.4727882  5021.64720248
 5028.68728608 5034.12987339 5034.94143817 5044.48671593 5048.15570738
 5052.54136382 5059.9338466  5068.91342567 5070.82788788 5073.79208097
 5089.76641041 5090.33140909 5094.3359331  5096.24356198 5104.47304281
 5106.06833909 5111.87429223 5112.99865627 5113.30762222 5118.7780428
 5123.02479957 5128.20522084 5131.87401229 5145.77704656 5170.56555546
 5194.08523398 5195.94049633 5196.25816225 5198.5684902  5199.5274213
 5206.11267262 5206.81583765 5210.82966163 5220.72210524 5228.16532123
 5232.07237879 5247.29594332 5260.8928783  5260.9230449  5261.41064376
 5263.51683885 5274.68627949 5278.26870448 5282.13349547 5287.52971623
 5288.29348112 5290.50504263 5290.7897753  5298.01555846 5305.95983995
 5311.89282612 5318.26167795 5323.99389792 5328.66832036 5336.60360187
 5341.50489045 5348.80174011 5352.33883187 5352.65063114 5355.13455869
 5357.66228613 5370.21549021 5381.59683036 5382.85772742 5386.50491892
 5399.91578767 5410.62292939 5413.74662211 5414.06632136 5415.52508463
 5443.39435302 5454.1894612  5464.88183628 5468.56536103 5486.08535354
 5495.73306439 5495.77649762 5496.32822967 5502.28088246 5503.61871268
 5503.8972787  5504.68764352 5504.87360975 5517.10334792 5524.41989754
 5527.68962325 5537.3953673  5538.16026552 5543.1592872  5544.03735182
 5546.37851303 5547.94784271 5555.71439128 5559.49198248 5563.41500667
 5588.82741412 5597.87149304 5599.08205689 5604.70811044 5606.70867245
 5615.44951875 5623.1932007  5624.90379671 5631.42358152 5634.36367467
 5661.16111222 5667.79226344 5669.6237925  5673.63468316 5674.01891559
 5681.11473239 5687.85141669 5698.01052635 5714.64818758 5715.33548598
 5724.78146397 5730.22751795 5732.95501159 5742.60692243 5760.87811319
 5780.98366633 5782.17653022 5783.2294611  5784.01142595 5805.04951025
 5816.69171646 5819.39634349 5843.84281985 5851.10066961 5866.70159992
 5869.10552765 5872.46828648 5888.63294881 5915.2150202  5930.0190857
 5970.19242542 5974.86281454 5975.23298034 5997.43549527 6037.22410255
 6053.03443238 6072.2755542  6080.55313492 6087.83188462 6093.16643886
 6100.89548751 6106.04344218 6225.87506294 6235.75897324 6253.84939775
 6275.20578132 6277.8611418  6283.19849602 6302.43271787 6302.44565117
 6350.02727363 6358.21498788 6389.41021519 6399.14245917 6403.03165011
 6430.86568525 6437.33663684 6445.26828502 6448.75734356 6459.1665193
 6480.71230243 6488.6609839  6524.55913358 6526.09469667 6536.05500679
 6541.10099504 6545.28268529 6553.991665   6568.05993221 6570.44939331
 6577.42601039 6609.74310175 6617.52741694 6631.6768173  6659.59335225
 6663.00411096 6684.23142817 6688.37675184 6688.55798475 6716.20415366
 6737.56223722 6737.82373661 6750.74423984 6752.94666804 6791.58247801
 6798.61589495 6805.2874794  6810.25523449 6816.57361977 6823.92693597
 6828.24345924 6833.92984599 6835.87170813 6839.05090072 6845.08688666
 6864.1632422  6873.71491995 6877.13094532 6880.23947141 6885.0616935
 6892.68700907 6901.06495621 6903.43725068 6904.9732471  6905.86414503
 6917.97131681 6924.6001347  6928.79852492 6942.37155996 6948.2763462
 6957.8304906  6957.93982368 6965.24570665 6969.25063065 6981.21470277
 6986.53192372 7010.1277354  7011.87493132 7026.69499679 7028.54712581
 7034.46374535 7041.79452827 7059.89115277 7061.27674954 7069.45659714
 7075.18245047 7080.91587044 7083.87399688 7087.14962258 7088.71361893
 7094.78633812 7120.44981165 7127.69912809 7135.53370983 7135.83647579
 7141.88292837 7147.4193488  7149.08594492 7154.88079808 7154.95259791
 7159.31598774 7163.68821089 7166.19200505 7168.01763413 7177.68577827
 7178.79530902 7183.45179817 7184.42306257]"
17,662892_2023-08-24_A-47,PIR,True,"[  20.95865557   20.97125555   21.90205338 ... 7183.55486459 7183.98499692
 7184.24512965]"
18,662892_2023-08-24_A-50,PIR,True,"[  22.59095177   22.6203517    22.62575169 ... 7186.15465853 7186.20459175
 7186.22155838]"
19,662892_2023-08-24_A-53,PIR,True,"[  22.03871972   27.73603978   27.7405731  ... 7185.55675993 7185.79882603
 7186.02795883]"
20,662892_2023-08-24_A-56,PIR,True,"[  21.40192121   21.40948786   21.43945445 ... 7181.89083514 7182.45113383
 7185.98802559]"
21,662892_2023-08-24_A-58,PIR,True,"[  20.31389041   20.42199016   20.5620565  ... 7185.62002645 7185.65239304
 7186.09855867]"
22,662892_2023-08-24_A-62,PIR,True,"[  20.96002224   20.96902222   21.02388876 ... 7186.02995883 7186.14932521
 7186.26375828]"
23,662892_2023-08-24_A-67,PIR,True,"[  22.70401817   22.86518447   22.87048445 ... 7185.39422697 7185.70522625
 7185.73609284]"
24,662892_2023-08-24_A-69,PIR,True,"[  29.28560284   32.81402795   33.4947597  ... 7179.99060623 7180.0191395
 7180.56417156]"
25,662892_2023-08-24_A-73,PIR,True,"[  22.84415118   25.59234478   25.61471139 ... 7182.73313317 7184.76549511
 7185.22242737]"
26,662892_2023-08-24_A-74,PIR,True,"[  22.06101967   22.87561777   25.21607899 ... 7185.76725944 7185.77272609
 7185.77679275]"
27,662892_2023-08-24_A-75,PIR,True,"[  22.46908539   24.72021348   30.92689901 ... 7178.67414263 7181.23880332
 7185.07902771]"
28,662892_2023-08-24_A-77,PIR,True,"[  20.2774905    20.28402381   20.45815674 ... 7177.50897868 7179.44027418
 7186.06795874]"
29,662892_2023-08-24_A-80,PIR,True,"[  22.03415307   22.206386     22.20851933 ... 7185.55012661 7185.65402637
 7185.67732631]"
30,662892_2023-08-24_A-83,PIR,True,"[  20.24155725   20.27992382   20.70925616 ... 7185.83565928 7186.3558914
 7186.38129134]"
31,662892_2023-08-24_A-86,PIR,True,"[  20.39122356   20.39772355   20.40342354 ... 7185.70569291 7185.74102617
 7186.03119216]"
32,662892_2023-08-24_A-88,PIR,True,"[  21.16872175   21.53528756   21.90078671 ... 7185.83702594 7185.86729254
 7186.09845867]"
33,662892_2023-08-24_A-90,PIR,True,"[  20.42289016   22.61881837   23.10038392 ... 7184.14416322 7184.16886316
 7186.38955799]"
34,662892_2023-08-24_A-91,PIR,True,"[  20.42359016   20.57062315   21.12408852 ... 7185.4244269  7185.78029274
 7186.38009134]"
35,662892_2023-08-24_A-94,PIR,True,"[  20.21209065   20.24189058   20.28125715 ... 7185.89482581 7185.93042572
 7186.05772543]"
36,662892_2023-08-24_A-95,PIR,True,"[  20.27969049   20.45645675   20.52575658 ... 7185.5827932  7186.08122537
 7186.36482471]"
37,662892_2023-08-24_A-96,PIR,True,"[  20.69695618   20.76672269   20.89535572 ... 7185.72892619 7186.00312555
 7186.0828587 ]"
38,662892_2023-08-24_A-97,PIR,True,"[  20.41535684   20.65655628   24.97051289 ... 7174.03478678 7181.07167038
 7186.08745869]"
39,662892_2023-08-24_A-98,PIR,True,"[  20.22282396   20.48102335   20.52858991 ... 7186.03402548 7186.15992519
 7186.25552497]"
40,662892_2023-08-24_A-99,PIR,True,"[  20.23332393   20.46422339   20.85032249 ... 7186.26322495 7186.2855249
 7186.3713247 ]"
41,662892_2023-08-24_A-100,PIR,True,"[  21.05268869   24.20234802   24.35084767 ... 7161.77638201 7176.84398023
 7183.19316544]"
42,662892_2023-08-24_A-101,PIR,True,"[  20.25245722   20.28665714   20.29572379 ... 7185.76725944 7186.27065826
 7186.28622489]"
43,662892_2023-08-24_A-103,PIR,True,"[  20.24335724   20.96322223   20.98505551 ... 7185.99119225 7185.99562557
 7186.05295877]"
44,662892_2023-08-24_A-104,PIR,True,"[  20.37605693   20.41499018   20.73532276 ... 7185.63622641 7185.71005957
 7185.77799275]"
45,662892_2023-08-24_A-105,PIR,True,"[  20.4055902    20.9600889    20.96828889 ... 7186.2263917  7186.27675825
 7186.3534914 ]"
46,662892_2023-08-24_A-106,PIR,True,"[  20.30709043   20.33855702   20.36609029 ... 7186.27125826 7186.31895815
 7186.33029146]"
47,662892_2023-08-24_A-107,PIR,True,"[  20.35585698   20.5740898    21.39712122 ... 7185.46856013 7185.68625963
 7185.70372625]"
48,662892_2023-08-24_A-108,PIR,True,"[  20.73352277   21.46885439   23.74508242 ... 7182.80746633 7183.51916468
 7183.55763125]"
49,662892_2023-08-24_A-109,PIR,True,"[  20.42759015   20.57375647   20.64305631 ... 7186.25859163 7186.30625818
 7186.39332465]"
50,662892_2023-08-24_A-114,PIR,True,"[  20.28679047   20.30989042   20.36202363 ... 7186.02232551 7186.07229206
 7186.33282479]"
51,662892_2023-08-24_A-115,PIR,True,"[  20.2345906    21.28555481   21.2921548  ... 7185.85315924 7186.10775864
 7186.3402581 ]"
52,662892_2023-08-24_A-116,PIR,True,"[  20.29149046   20.58678977   20.75738938 ... 7186.23759167 7186.35265807
 7186.36165805]"
53,662892_2023-08-24_A-118,PIR,True,"[  21.38272125   22.75395139   23.0093508  ... 7184.94606135 7186.37315803
 7186.38182467]"
54,662892_2023-08-24_A-119,PIR,True,"[  20.34265701   20.47239004   20.5775898  ... 7186.27419159 7186.29972486
 7186.36785804]"
55,662892_2023-08-24_A-120,PIR,True,"[  21.76872035   21.777287     21.81692024 ... 7185.99722557 7186.15665853
 7186.2110584 ]"
56,662892_2023-08-24_A-121,PIR,True,"[  20.24309058   20.25505721   20.30775709 ... 7185.98105894 7186.00772554
 7186.10142533]"
57,662892_2023-08-24_A-122,PIR,True,"[  21.20122168   27.18324107   29.19526971 ... 7149.55624382 7157.79385796
 7173.68758759]"
58,662892_2023-08-24_A-124,PIR,True,"[  20.55918984   20.56745649   20.71652281 ... 7185.17649415 7185.92172574
 7186.36729137]"
59,662892_2023-08-24_A-126,PIR,True,"[  20.22452395   20.35475698   20.39782355 ... 7186.27979158 7186.29285821
 7186.31332483]"
60,662892_2023-08-24_A-127,PIR,True,"[  20.44115678   20.55935651   20.68488955 ... 7185.9990589  7186.12879193
 7186.24139167]"
61,662892_2023-08-24_A-129,PIR,True,"[  20.89538906   21.15342179   21.15875511 ... 7186.14795855 7186.26372495
 7186.28415823]"
62,662892_2023-08-24_A-135,PIR,True,"[  20.21789063   20.34055702   20.43402346 ... 7186.13782524 7186.27785825
 7186.3693247 ]"
63,662892_2023-08-24_A-137,PIR,True,"[  20.63888965   20.69108953   20.73895609 ... 7186.16409185 7186.23275835
 7186.25612496]"
64,662892_2023-08-24_A-139,PIR,True,"[  20.30762376   20.36512362   20.5323899  ... 7186.22192504 7186.27225826
 7186.27655825]"
65,662892_2023-08-24_A-140,PIR,True,"[  20.20599066   20.21152398   20.40275687 ... 7186.30419152 7186.32275814
 7186.40379129]"
66,662892_2023-08-24_A-141,PIR,True,"[  20.61048972   20.91518901   20.97155554 ... 7185.95289234 7186.05595876
 7186.20515842]"
67,662892_2023-08-24_A-144,PIR,True,"[  27.23974094   31.72273049   47.27749424 ... 7183.78919738 7184.0650634
 7186.10742531]"
68,662892_2023-08-24_A-146,PIR,True,"[  20.22579062   20.23015727   20.35479032 ... 7184.08816335 7184.97882794
 7185.77535942]"
