,unit_id,structure,is_qc_pass,spike_times
19,741137_2024-10-10_B-45,SCiw,True,"[  25.75471779   25.99328359   39.06653589   41.46229382   42.62798957
   43.44551992   43.88368498   44.6651488    46.26860962   46.29710951
   47.77533745   55.79397486   56.10140707   57.6579014    57.79646756
   57.97836689   59.31382869   61.39792108   69.84842358   78.23862631
   79.83688714   93.86616929   97.68398869   98.8503511   100.79801066
  103.82496629  109.33347952  110.16514316  113.84012975  114.3640945
  117.99958124  124.42662446  129.55653907  131.38596573  140.73353163
  141.28619628  141.92036063  146.23694488  146.26307812  147.18917474
  147.93840534  151.75232476  155.06531267  155.60117738  157.40210414
  171.5466192   177.34659804  179.81245571  186.43346489  186.88006326
  188.87405598  189.66038645  194.28240292  196.43199508  204.55749876
  211.1061082   211.57337317  212.75013554  218.89441312  219.110579
  220.98060551  225.49852236  232.6671962   233.5001265   239.51403789
  240.14260226  246.90574426  247.12131014  247.51474203  253.70765277
  255.32324688  258.80893416  259.18029947  266.38633985  272.82738301
  277.00083445  277.46143277  289.84312093  290.74861763  296.35396384
  297.76875868  302.96610639  326.27048803  326.63932001  335.41895465
  337.19524817  355.3675152   359.28093425  369.91369546  385.49030529
  388.67912699  407.11839305  416.38739257  418.69601748  428.35408224
  429.67147743  430.67254045  431.34290467  435.89478806  436.06718743
  439.34050882  440.80350348  445.55971946  447.86874437  449.25177266
  456.27654703  459.10857003  474.65544664  482.85711672  490.5090888
  491.1199199   491.80328408  497.4601301   506.43143071  507.86972546
  513.69023756  523.00920356  527.99355204  528.97154847  530.79620848
  531.46347271  545.06712308  545.50932146  548.7163431   559.9253022
  560.15836802  560.85079882  560.86843209  560.88936535  560.9490318
  563.97572075  567.15140917  567.37434169  586.58737159  588.49743129
  588.64903073  589.04712928  615.26793361  619.60008448  624.48526665
  626.18716044  647.99194755  666.08021489  671.29516253  679.53786579
  684.94511273  692.07698671  695.87320619  706.74766652  714.4526384
  733.18967004  736.44655816  743.16896697  746.11952287  754.03849398
  754.68642494  754.91102413  755.66318805  756.83981709  770.10446869
  771.61702984  778.3527386   786.95677387  792.79075259  796.2576066
  796.54667222  796.92373751  811.92258278  812.14171532  812.44274755
  813.24364463  828.51148893  832.28500849  868.1331777   868.97680795
  869.81590489  892.38168923  892.44218901  895.67147723  898.92783201
  953.89539813  954.16329715  955.16466016  955.22679327  969.59374085
  985.39414987 1026.08416808 1104.46734876 1126.52776828 1170.40820818
 1170.97983943 1181.83119983 1287.23981525 1312.45308993 1314.18871693
 1343.48791003 1432.19671971 1632.81465442 1686.14985982 1755.6716395
 1903.91853196 1907.64291837 1909.44121181 1914.37186048 1921.33513508
 1925.00472169 1925.52605312 1948.4807027  1953.92101619 1960.42579246
 1984.94163634 1997.14539182 2008.83271584 2024.7954576  2039.25007153
 2057.05557323 2058.51300125 2064.16014731 2085.69296875 2091.28081503
 2091.43241448 2092.43171083 2097.36065951 2098.23732298 2110.09344639
 2111.88310653 2120.21030948 2121.81373696 2122.30366851 2122.43036805
 2132.39929834 2137.53017962 2144.60315382 2147.83234203 2169.62326253
 2186.1496689  2189.38095711 2206.24299559 2206.29386207 2226.61118794
 2243.79375858 2263.65645278 2280.79472359 2301.05878299 2305.40186714
 2323.8781664  2327.62165274 2329.2209469  2330.45667573 2336.76051939
 2341.60353506 2346.8188827  2347.21541458 2354.3731218  2355.00738615
 2368.57673665 2370.04843128 2373.17841986 2376.54977422 2377.09977222
 2401.69704914 2406.78976389 2410.66828307 2428.18468583 2433.70113237
 2434.20009722 2440.06894247 2443.96902824 2448.79531063 2459.19383936
 2462.56889371 2480.77596062 2486.44973992 2491.13612282 2503.40194473
 2515.31280128 2529.07848439 2542.54800191 2543.66973115 2550.3261402
 2556.17688552 2563.22742646 2580.74149589 2581.41249344 2586.65110766
 2592.12938768 2619.31235517 2623.96683818 2642.96070222 2644.71492915
 2646.2823901  2683.14522227 2726.46513089 2775.05442027 2781.39126382
 2781.72749593 2788.58720423 2793.53128619 2795.77601134 2802.65591957
 2805.21571023 2846.95735793 2886.58654668 2889.37910316 2897.24847445
 2903.13541963 2915.81990669 2924.93680676 2927.97849566 2928.19099489
 2971.50700351 2972.16460111 2979.26890853 2988.76220722 3010.01006303
 3010.2491955  3054.13576871 3055.43506397 3059.50808244 3078.60081278
 3088.53794319 3094.2448557  3128.67346342 3129.46012722 3129.47319384
 3139.71808979 3140.57875332 3141.04635161 3155.07980041 3156.7817942
 3166.65295819 3171.99820535 3178.87408027 3180.56274077 3181.15603861
 3182.01903546 3184.26652726 3188.15274641 3195.68998558 3202.95029242
 3206.62071236 3215.42411358 3223.10325223 3245.79443611 3247.12856457
 3247.28936398 3256.12636508 3274.16926591 3275.42309467 3279.8747451
 3282.06937042 3288.68347962 3305.26175247 3307.69154361 3317.61387407
 3339.21072861 3350.79078636 3351.75114952 3358.88689015 3367.82959086
 3385.20646079 3400.42767192 3401.1647359  3405.30565413 3407.7422119
 3415.89214884 3427.72200567 3441.04462373 3449.76585858 3449.8419583
 3466.51826413 3496.05942301 3509.49850731 3509.9676056  3519.79333642
 3545.52534253 3546.91580413 3561.90664943 3562.31528128 3590.04121345
 3615.85015262 3624.56972081 3624.72878689 3634.90988308 3645.19011224
 3654.72881077 3661.14862068 3662.6241153  3683.7646715  3705.98792375
 3743.83821899 3770.21358942 3770.66815443 3785.75409939 3795.14093181
 3797.82475535 3815.23842515 3815.61485711 3842.20076011 3864.45421225
 3872.03701792 3873.4033796  3873.5778123  3911.88323921 3922.31443448
 3938.83264088 3941.5859975  3959.88026409 3979.44245938 4037.9537459
 4042.2313303  4051.30663052 4056.66717763 4059.18953509 4074.26094677
 4112.47050736 4121.48990779 4138.37217952 4162.89459005 4163.2845553
 4167.71767246 4169.89993116 4183.7304807  4223.80470116 4229.98964526
 4243.96056095 4263.28185712 4365.48691756 4368.88667182 4371.94179401
 4384.70344745 4390.20389405 4390.96192461 4393.20061645 4394.33104566
 4395.98383962 4401.16788738 4404.32854251 4405.76703726 4406.6880339
 4406.75103367 4424.99860043 4428.69258695 4436.61195806 4445.67465833
 4450.4409076  4456.50411882 4462.72892944 4463.07206152 4466.34631624
 4467.41281235 4470.16793563 4476.69381182 4478.85133728 4480.09559941
 4487.86477106 4506.33987032 4524.49783741 4530.86034753 4549.15614744
 4550.09774401 4551.01547399 4553.2889657  4555.56579072 4558.0109818
 4583.92275393 4584.45678531 4596.03390974 4625.5829686  4635.3018998
 4670.71353727 4737.72805943 4737.85222565 4744.17100259 4749.96858144
 4755.6079942  4814.02968105 4814.27104683 4822.7572492  4846.44352945
 4867.46525275 4882.66593063 4895.50711711 4901.84379399 4912.77418744
 4917.30953756 4923.86498031 4947.86485941 4948.86852242 4952.25271007
 4955.65716432 4957.23699189 4993.44445978 4993.92319137 5087.22305096
 5132.4648859  5206.93484753 5207.91204396 5213.34582414 5223.89158566
 5234.81001249 5256.1030348  5272.15450957 5287.60138655 5295.08019259
 5308.13954495 5343.22795026 5345.48314203 5354.9206076  5417.93417769
 5475.30516837 5527.87057659 5576.35183304 5584.81840215 5597.45245605
 5602.59130397 5603.64043347 5625.62788659 5680.4497199  5681.34321664
 5700.74994584 5802.45584143 5886.32666876 5915.72679482 5939.97677301
 5952.33766125 5963.76238623 5977.82623492 5980.22662616 6060.18323444
 6062.11506072 6096.44193548 6136.43088958 6150.28673903 6163.41925778
 7238.06647025 7350.99485823]"
20,741137_2024-10-10_B-47,SCiw,True,"[  20.84380238   23.1313607    23.34812657 ... 7395.6965618  7396.1719934
 7396.2535931 ]"
21,741137_2024-10-10_B-60,SCiw,True,"[  20.38427072   20.62600317   21.18886779 ... 7395.29096328 7396.16402676
 7396.28682632]"
22,741137_2024-10-10_B-75,SCig,True,"[  19.91677243   19.93397236   19.94670565 ... 7396.57702526 7396.58332523
 7396.59632519]"
23,741137_2024-10-10_B-79,SCig,True,"[  20.01767206   20.19723807   20.35967081 ... 7311.61826856 7380.68128325
 7395.2946966 ]"
24,741137_2024-10-10_B-91,SCig,True,"[  20.30007103   20.52763687   21.09766812 ... 7377.86589352 7380.0373856
 7383.33110692]"
25,741137_2024-10-10_B-96,SCop,True,"[  22.67152904   22.69519562   22.99879452 ... 7395.47842926 7396.00946066
 7396.48565892]"
26,741137_2024-10-10_B-102,SCsg,True,"[  26.93554682   32.19626096   35.0366506  ... 7384.46466945 7386.92356048
 7391.24387805]"
27,741137_2024-10-10_B-110,SCsg,True,"[  19.92810572   19.97090556   20.09993843 ... 7380.49755059 7380.71918311
 7381.86357894]"
28,741137_2024-10-10_B-118,SCsg,True,"[  88.43018912  177.37919792  216.77735418 ... 7393.38083692 7394.20786723
 7394.68363216]"
29,741137_2024-10-10_B-121,SCsg,True,"[  20.12010502   20.12227168   20.24457123 ... 7396.58679189 7396.58922521
 7396.59155854]"
30,741137_2024-10-10_B-124,SCsg,True,"[  20.42537057   20.62083653   21.55219979 ... 7393.90720166 7394.22086719
 7394.23830046]"
31,741137_2024-10-10_B-130,SCsg,True,"[  20.00377211   20.07233853   20.08153849 ... 7396.41205919 7396.46962565
 7396.47412563]"
32,741137_2024-10-10_B-131,SCsg,True,"[  20.15253823   20.17010484   20.2349046  ... 7396.51315882 7396.52439211
 7396.59215853]"
33,741137_2024-10-10_B-132,SCsg,True,"[ 160.22616051  351.22276365  490.38318926 ... 7393.79106875 7394.84749823
 7395.57069559]"
34,741137_2024-10-10_B-133,SCsg,True,"[  20.1333383    20.19330475   20.32250428 ... 7394.4285331  7394.86136485
 7396.28925964]"
35,741137_2024-10-10_B-138,SCsg,True,"[  20.19543808   21.43293356   21.63236617 ... 7394.38393326 7394.43176642
 7394.65539893]"
36,741137_2024-10-10_B-139,SCsg,True,"[  20.13557163   20.20380471   22.27553049 ... 7396.48305893 7396.49329223
 7396.55285868]"
37,741137_2024-10-10_B-140,SCzo,True,"[  20.28073777   20.40560398   20.4266039  ... 7393.56980289 7395.35132973
 7396.15092681]"
38,741137_2024-10-10_B-141,SCzo,True,"[  20.11853836   20.31000433   20.32483761 ... 7396.09789367 7396.46952565
 7396.59489186]"
39,741137_2024-10-10_B-143,SCzo,True,"[  19.93707235   19.93873901   20.23170461 ... 7396.15279347 7396.22272655
 7396.55725866]"
40,741137_2024-10-10_B-144,RSPv,True,"[  20.93000206   21.51706659   21.5773997  ... 7396.49722555 7396.50282553
 7396.52189212]"
41,741137_2024-10-10_B-148,RSPv,True,"[ 363.86695085  371.49262303  387.7176305  ... 7396.04549386 7396.15779345
 7396.37379266]"
